MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,AP_DIFF,SEMIMINOR_AXIS,ORBITAL_VELOCITY,TARGET,RCS_SIZE_MEDIUM,RCS_SIZE_SMALL
2.21201786,0.7192826,6.2659,236.3752,244.6584,262.4695,6196,-0.0076513,-4.39e-06,0.0,24881.473,650.989,36400.149,606.527,35793.622,17285.597163822316,4.002495425308011,1,1,0
14.24766362,0.0124509,71.1277,139.1604,178.5594,303.1715,41213,0.00063746,1.564e-05,0.0,7187.415,101.069,898.77,719.791,178.97899999999993,7186.857864222017,7.4470201171065025,1,0,1
12.54834054,0.0046895,82.5847,331.738,138.0661,222.4032,22369,0.00014457,3.4e-07,0.0,7822.477,114.756,1481.026,1407.659,73.36699999999996,7822.390985876665,7.138331959343061,1,0,1
14.32796519,0.0016696,70.9827,58.063,26.8331,333.366,30997,0.0036454,9.923e-05,0.0,7160.535,100.503,794.356,770.445,23.910999999999945,7160.525019767679,7.460984743491061,1,0,1
14.95293757,7.58e-05,98.0493,23.5258,310.4539,49.6614,23597,0.0018586,0.00020464,0.0,6959.598,96.302,581.991,580.936,1.05499999999995,6959.597980006328,7.5679248448382515,1,0,1
14.88342647,0.0001819,98.0017,13.3408,35.0115,325.122,20514,0.0012417,0.0001145,0.0,6981.251,96.752,604.385,601.846,2.538999999999988,6981.2508845035445,7.556179418604708,1,0,1
14.93025999,0.0002727,98.0145,19.6737,226.2221,133.8772,23142,0.0027143,0.00028276,0.0,6966.644,96.448,590.408,586.609,3.798999999999978,6966.643740961745,7.564096811711462,1,0,1
14.9978904,0.000456,98.0548,39.7203,240.3714,119.7054,22377,0.00307,0.00038098,0.0,6945.685,96.014,570.717,564.382,6.335000000000036,6945.684277870984,7.575500761602892,1,0,1
1.00690041,0.0018597,14.7267,7.5281,65.7167,298.8617,2923,0.0,1.08e-06,0.0,42047.886,1430.132,35747.947,35591.554,156.39300000000367,42047.81328896475,3.0789086575878155,1,0,1
14.29780675,0.0022728,98.7249,324.3041,230.4131,306.0475,25024,0.0022183,5.673e-05,0.0,7170.601,100.715,808.763,776.169,32.59400000000005,7170.582479676687,7.455746085821247,1,0,1
14.60955982,0.0011555,98.3385,47.3781,30.8293,329.3584,20424,0.002571,0.00012582,0.0,7068.226,98.566,698.258,681.924,16.33400000000006,7068.221281320545,7.509545867359239,1,0,1
14.64519983,0.0018993,98.3088,42.3986,155.0838,205.1285,15230,0.0057894,0.00030855,0.0,7056.754,98.326,692.022,665.216,26.80600000000004,7056.741271931305,7.515647435148767,1,0,1
14.7249297,0.0086771,98.7552,18.0211,276.3093,82.8234,42677,3.5312e-05,1.72e-06,0.0,7031.258,97.793,714.134,592.112,122.02200000000003,7030.993296052269,7.529261325733625,1,0,1
6.24562346,0.4298582,52.62,257.489,338.2473,7.9337,24445,0.037691,6.853e-05,0.0,12455.217,230.561,11431.06,723.105,10707.955,11245.77071991204,5.657091961367138,1,1,0
14.41778927,0.0069273,98.9155,270.9819,246.554,112.8355,41789,3.3636e-05,6.3e-07,0.0,7130.764,99.877,802.026,703.232,98.79399999999998,7130.592904231083,7.476543358266811,1,0,1
14.97875156,0.0016746,97.7888,289.0097,227.6294,132.3511,43389,2.8938e-05,2.81e-06,0.0,6951.6,96.136,585.106,561.824,23.28200000000004,6951.590252858808,7.5722771423722355,1,0,1
5.11303188,0.5396221,63.9027,296.4902,11.7444,357.0538,9063,0.0018121,0.00186194,-1.7e-07,14232.554,281.633,15534.62,174.218,15360.402,11982.491848984071,5.292093001586257,1,1,0
1.93143641,0.4863528,14.2505,118.9761,68.7231,67.4548,82781,0.0,-6.6e-07,0.0,27236.308,745.559,34104.627,7611.718,26492.909,23798.06530957205,3.8255578126531375,1,0,1
13.43528009,0.0139792,100.4823,167.8448,290.669,67.9498,30696,1.9368e-05,-3.8e-07,0.0,7474.303,107.18,1200.653,991.683,208.97000000000003,7473.572657523926,7.302701313771036,1,0,1
14.92412398,0.0097534,97.8188,35.3112,232.306,126.9286,38964,0.00060625,6.748e-05,0.0,6968.553,96.488,658.385,522.451,135.93399999999997,6968.221537034302,7.563060667630989,1,0,1
14.41609239,0.0198419,97.9998,274.2643,231.1821,127.1509,32102,0.00019132,7.38e-06,0.0,7131.323,99.888,894.687,611.689,282.99800000000005,7129.919057320431,7.476250322203064,1,0,1
14.8539388,0.0124256,98.0513,58.8692,272.2744,86.4247,32431,0.00050419,4.925e-05,0.0,6990.487,96.944,699.213,525.491,173.72199999999998,6989.947329177108,7.55118606549236,1,0,1
13.916684,0.0219234,98.6591,203.0792,229.8506,128.3271,73892,0.00016182,2.08e-06,0.0,7300.927,103.473,1082.853,762.731,320.12200000000007,7299.17224689438,7.388901631454731,1,0,1
14.92802268,0.0201683,98.1929,42.8056,185.4254,174.4781,26478,0.0014498,0.00022336,0.0,6967.34,96.463,729.724,448.685,281.03900000000004,6965.922837132926,7.563718995868963,1,0,1
13.86477791,0.0234174,98.3641,147.4535,232.6013,125.3623,24684,0.00016024,1.92e-06,0.0,7319.137,103.86,1112.398,769.607,342.79099999999994,7317.129910307352,7.379704119903527,1,0,1
13.89876773,0.023018,98.3599,154.7074,213.6558,144.9804,25147,0.0001268,1.55e-06,0.0,7307.2,103.606,1097.262,760.868,336.3939999999999,7305.263962759615,7.385729381356687,1,0,1
13.93862914,0.0209372,98.5191,187.7403,197.735,161.6426,24522,0.00028351,4.09e-06,0.0,7293.262,103.31,1067.827,762.426,305.40099999999995,7291.663264474029,7.392783369019663,1,0,1
15.08840078,0.0075221,97.5479,212.0986,226.6241,132.8707,21145,0.00025863,4.279e-05,0.0,6917.88,95.438,591.782,487.708,104.074,6917.684283528463,7.590709580641696,1,0,1
14.81087445,0.0046176,97.7288,0.3662,148.0298,212.3732,21371,0.0001602,1.214e-05,0.0,7004.031,97.226,658.238,593.554,64.68400000000008,7003.956328822845,7.543881503697836,1,0,1
14.81658938,0.0028062,98.1225,55.9745,238.8858,120.96,21726,0.000181,1.377e-05,0.0,7002.23,97.188,643.744,604.445,39.29899999999998,7002.202429510827,7.544851598729972,1,0,1
14.75494028,0.0041281,98.0985,42.5633,192.5688,167.4495,21665,0.00016601,1.091e-05,0.0,7021.72,97.594,672.572,614.599,57.97299999999996,7021.660170443935,7.534373301416651,1,0,1
14.77909813,0.001305,97.7258,353.9861,250.042,109.9386,21620,0.00013725,9.4e-06,0.0,7014.067,97.435,645.085,626.778,18.307000000000016,7014.0610274317305,7.538482532137653,1,0,1
13.77932859,0.0233561,98.4794,120.1763,241.7179,116.0229,18510,0.00018428,1.87e-06,0.0,7349.365,104.504,1142.882,799.577,343.30500000000006,7347.360160026044,7.364512090043674,1,0,1
13.78577092,0.0232574,98.627,146.8436,272.3323,85.1222,19836,0.00017155,1.72e-06,0.0,7347.075,104.456,1139.814,798.066,341.74800000000005,7345.087690346135,7.365659718096638,1,0,1
15.4880952,0.0033849,97.579,124.7083,83.607,276.9033,20967,0.00072305,0.00039808,0.0,6798.345,92.975,443.221,397.198,46.023000000000025,6798.30605370633,7.657152343995331,1,0,1
14.78421309,0.0007652,97.9323,25.114,66.5467,293.6548,17550,0.00013003,8.96e-06,0.0,7012.449,97.401,639.68,628.948,10.731999999999973,7012.446946996421,7.539352168497345,1,0,1
13.40888989,0.0103456,63.4026,138.5927,5.3742,354.8366,16770,5.8319e-05,-5.6e-07,0.0,7484.106,107.391,1183.399,1028.544,154.8549999999998,7483.705471963689,7.297917052382962,1,0,1
13.41923117,0.011076,63.4694,140.2345,352.3878,7.5461,15014,5.9547e-05,-5.4e-07,0.0,7480.261,107.309,1184.977,1019.275,165.7020000000001,7479.80215503536,7.299792447244384,1,0,1
14.80640718,0.0019454,98.1599,55.0003,318.7664,41.2077,18013,0.00015179,1.113e-05,0.0,7005.439,97.255,640.933,613.676,27.256999999999948,7005.42574366123,7.543123355713091,1,0,1
15.14447988,0.0040599,98.852,235.5156,275.2215,84.4381,14482,0.0022577,0.00042495,0.0,6900.792,95.084,550.673,494.64,56.033000000000015,6900.735127619827,7.60010196968626,1,0,1
14.8461494,0.001147,97.7911,354.5781,76.7856,283.4638,12496,8.9009e-05,7e-06,0.0,6992.932,96.995,622.818,606.776,16.04200000000003,6992.927400016349,7.549865856456524,1,0,1
14.80616913,0.0002016,97.8673,243.2957,71.3628,288.7818,11221,5.91e-05,4.02e-06,0.0,7005.515,97.257,628.792,625.967,2.825000000000045,7005.514857638967,7.543082439454268,0,0,0
15.15909367,0.0122123,97.8609,282.1965,314.0079,45.1136,11481,0.00017323,3.926e-05,0.0,6896.356,94.992,602.442,434.001,168.44100000000003,6895.841718621892,7.6025459149044625,0,0,0
1.00270741,0.000469,0.0753,38.3567,111.5794,169.1618,750,0.0,-3.4e-07,0.0,42165.025,1436.112,35806.665,35767.114,39.55099999999948,42165.02036266922,3.0746289124897648,0,0,0
1.00269911,8.68e-05,0.022,102.0631,131.2368,292.0925,603,0.0,-1.95e-06,0.0,42165.257,1436.124,35790.782,35783.462,7.319999999999709,42165.256841158414,3.074620453927673,0,0,0
4.2119508,0.5859314,50.3391,115.8842,156.6282,247.585,3165,0.0011914,3.288e-05,0.0,16196.194,341.884,19307.918,328.201,18979.717,13124.758411544592,4.96092204632386,1,0,0
14.92096572,0.0019006,26.9908,1.5133,20.8247,339.3082,11238,0.00011372,1.389e-05,0.0,6969.536,96.508,604.648,578.155,26.49300000000005,6969.523412029626,7.562527292755009,0,1,0
14.92767395,0.0015846,26.9965,356.1578,24.036,336.0935,11243,7.2921e-05,9.76e-06,0.0,6967.448,96.465,600.354,578.273,22.081000000000017,6967.439252512788,7.563660374346626,0,0,0
14.8877059,0.0033139,97.7496,355.0072,333.6482,26.3048,11199,0.00013338,1.204e-05,0.0,6979.913,96.724,624.908,578.647,46.26099999999997,6979.874673425586,7.556903617000634,1,0,1
14.88756869,0.0016375,97.7478,354.7135,327.0846,32.935,11199,0.00013481,1.208e-05,0.0,6979.956,96.725,613.25,590.391,22.85900000000004,6979.946641944905,7.556880339822669,1,0,1
14.74591284,0.0057904,97.7606,339.0679,136.0934,224.4898,11111,7.4277e-05,4.58e-06,0.0,7024.586,97.654,687.126,605.776,81.35000000000002,7024.46823628161,7.532836149131392,1,0,1
13.11829973,0.0007597,87.8894,255.2878,286.4098,73.6195,9759,-0.00090994,-3.12e-06,0.0,7594.225,109.77,1221.86,1210.321,11.538999999999987,7594.222808518645,7.244812627115218,0,1,0
14.59116463,0.0541661,87.8918,215.1085,257.255,96.7627,10791,0.00067503,0.0002964,0.0,7074.165,98.69,1079.21,312.85,766.36,7063.779695700089,7.506392947016762,0,0,0
14.13147099,0.0501079,87.9071,227.1431,155.6526,206.9252,10532,0.00020539,1.343e-05,0.0,7226.759,101.9,1210.742,486.507,724.2349999999999,7217.680818857347,7.426720877078821,0,1,0
1.00273952,5.55e-05,0.0479,305.0305,205.6716,289.3078,762,0.0,-1.63e-06,0.0,42164.124,1436.066,35788.33,35783.649,4.681000000004133,42164.12393506198,3.074661762998541,0,0,0
4.3489229,0.5874509,26.8723,132.2779,261.3125,31.8716,2585,0.00097658,0.00119332,-5.97e-08,15854.311,331.116,18789.805,162.547,18627.258,12830.256707618822,5.014125516937944,0,0,0
14.72135975,0.0068151,97.772,337.7937,135.6402,225.0295,11145,6.9227e-05,4.02e-06,0.0,7032.394,97.817,702.186,606.333,95.85300000000008,7032.230686266454,7.528653169655294,1,0,1
14.91314965,0.0028797,97.803,1.5685,308.8008,51.0639,11285,0.0001752,1.701e-05,0.0,6971.971,96.559,613.913,573.759,40.154,6971.942091805406,7.561206549875933,1,0,1
1.84519342,0.4759668,11.0663,190.9189,25.26,352.0375,2047,0.0,-9.8e-07,0.0,28078.5,780.406,35064.799,8335.931,26728.868,24694.008820382656,3.767748765298644,1,0,0
1.94075376,0.4511733,11.0723,194.0986,28.7761,350.0956,1820,0.0,-8.6e-07,0.0,27149.065,741.98,33019.864,8521.997,24497.867,24228.81269606777,3.831699560865595,1,1,0
1.85999568,0.4739206,11.4354,181.0439,35.9898,348.305,2061,0.0,-9e-07,0.0,27929.332,774.195,34787.483,8314.911,26472.572,24593.664321158583,3.777796966787403,1,0,0
1.88054834,0.4620032,11.2297,186.1114,31.0893,349.6244,2079,0.0,-9.6e-07,0.0,27725.465,765.734,34156.584,8538.077,25618.507000000005,24589.112080754705,3.791660711588247,1,0,0
1.92420411,0.448117,11.096,190.7338,29.1134,349.8908,2119,0.0,-8.8e-07,0.0,27304.512,748.361,33161.993,8690.761,24471.232000000004,24409.548880779264,3.8207768906209374,1,0,0
1.83985256,0.4758058,11.0823,191.1064,23.8981,352.4831,1731,0.0,-1.04e-06,0.0,28132.813,782.671,35140.434,8368.922,26771.512,24744.22588049064,3.7641100143111377,1,0,0
1.90439534,0.445608,11.0737,196.1894,20.3213,353.0043,1796,0.0,-9.7e-07,0.0,27493.526,756.146,33366.726,8864.056,24502.67,24612.979489525394,3.807620596490935,1,0,0
1.83296339,0.4660174,11.0992,193.0522,19.1373,353.8554,1710,0.0,-9.9e-07,0.0,28203.26,785.613,34968.335,8681.915,26286.42,24953.55502204558,3.7594060181599263,1,0,0
1.86526844,0.46199,11.0972,196.5774,17.5495,354.2969,1747,0.0,-9.9e-07,0.0,27876.673,772.007,34377.283,8619.794,25757.489,24723.40685320285,3.781363410173717,1,0,0
2.005016,0.4632339,11.4067,170.8272,62.8028,336.774,1636,0.0,-7.5e-07,0.0,26565.823,718.199,32493.878,7881.498,24612.38,23543.59030387622,3.873532913155374,1,0,0
1.8072971,0.466482,11.2773,190.0296,18.6428,354.0416,1474,0.0,-1.03e-06,0.0,28469.651,796.77,35372.095,8810.936,26561.159,25182.28007727289,3.741776268311137,1,0,0
1.83904602,0.4766945,11.479,181.4034,33.5886,349.2423,2041,0.0,-1.24e-06,0.0,28141.038,783.015,35177.581,8348.225,26829.356,24737.914884450944,3.7635598912592783,1,0,0
1.83301887,0.4669647,11.4796,184.1907,27.3916,351.0824,1677,0.0,-1.33e-06,0.0,28202.691,785.589,34994.217,8654.895,26339.322,24938.961587166646,3.759443941690612,1,0,0
1.81727585,0.4695825,11.3774,186.5651,24.0239,352.3081,1691,0.0,-1.04e-06,0.0,28365.336,792.395,35307.067,8667.336,26639.731000000003,25043.431720234268,3.748650242783504,1,0,0
1.90585021,0.4541385,11.2914,184.5876,33.6848,348.4114,1715,0.0,-9e-07,0.0,27479.532,755.568,33580.91,8621.884,24959.026000000005,24482.36963940508,3.808589991832737,1,0,0
1.85390841,0.4998636,11.0389,193.417,28.8758,351.4838,271,0.0,-1.09e-06,0.0,27990.436,776.737,35603.701,7620.901,27982.800000000003,24242.63250113455,3.773671189227472,1,0,0
1.7265368,0.4594006,10.9277,205.6748,351.3181,2.9715,1941,0.0,-9.3e-07,0.0,29350.665,834.04,36456.243,9488.817,26967.426000000003,26070.11731219696,3.685190263813559,1,0,0
1.84805648,0.4691964,11.0974,191.4491,23.4617,352.4661,1631,0.0,-1.06e-06,0.0,28049.493,779.197,34832.079,8510.637,26321.441999999995,24770.33461017389,3.769696444844297,1,0,0
1.86536,0.4733672,11.1352,187.74,30.4534,350.2081,1645,0.0,-9.4e-07,0.0,27875.761,771.969,34693.097,8302.155,26390.942000000003,24554.787683876908,3.7814252663365657,1,0,0
1.69283597,0.4907981,10.9164,218.0149,337.3552,6.9567,50,0.0,-1.24e-06,0.0,29738.924,850.644,37956.597,8764.982,29191.615,25910.731505665848,3.6610550760083775,1,0,0
1.90701001,0.4464969,11.078,197.1144,19.3151,353.3815,1663,0.0,-1.07e-06,0.0,27468.389,755.109,33354.805,8825.704,24529.101,24578.3073947964,3.809362421827114,1,0,0
1.90832796,0.466102,11.3157,183.4294,37.12,347.5761,1680,0.0,-9.6e-07,0.0,27455.741,754.587,33874.781,8280.43,25594.351,24290.94493053798,3.8102397477812886,1,0,0
1.97454831,0.4569095,11.3154,176.4894,51.7098,341.3678,1745,0.0,-8.2e-07,0.0,26838.403,729.281,32722.989,8197.547,24525.442000000003,23873.113370873954,3.853812250382553,1,0,0
1.82914044,0.4630244,11.1006,193.7611,17.2663,354.4246,1614,0.0,-1.01e-06,0.0,28242.544,787.255,34941.395,8787.422,26153.973,25032.65273304813,3.7567905332154825,1,0,0
1.93883838,0.4460796,11.3428,206.6063,13.8101,355.2785,1678,0.0,-9.5e-07,0.0,27166.943,742.713,32907.427,8670.189,24237.238000000005,24314.23171482837,3.830438572491244,1,0,0
1.80470998,0.4647118,11.1722,192.9666,15.0725,355.193,1645,0.0,-1.01e-06,0.0,28496.853,797.912,35361.541,8875.894,26485.647,25232.880282072936,3.739989964058956,1,0,0
1.78613092,0.4405758,11.0479,203.5847,355.5954,1.5961,1539,0.0,-1.16e-06,0.0,28694.125,806.212,34957.927,9674.053,25283.874000000003,25759.158302482887,3.7271115828046137,1,0,0
1.82233045,0.4619938,11.1438,191.8017,17.8091,354.2294,2026,0.0,-1.03e-06,0.0,28312.861,790.197,35015.092,8854.36,26160.732,25110.199461048072,3.752122505091813,1,0,0
1.79402433,0.4669409,11.1738,193.3212,13.9246,355.6058,1635,0.0,-8.9e-07,0.0,28609.897,802.665,35590.893,8872.631,26718.261999999995,25299.40362598157,3.7325938891936494,1,0,0
1.75589997,0.4665354,11.0897,197.9563,4.3631,358.7077,1578,0.0,-9.2e-07,0.0,29022.534,820.092,36184.438,9104.359,27080.079,25670.50466749537,3.705964233004836,1,0,0
1.7225224,0.476089,10.9524,207.271,351.6075,2.734,1514,0.0,-9.5e-07,0.0,29396.249,835.983,37013.345,9022.883,27990.462,25850.9761982044,3.682331890857582,1,0,0
1.81925849,0.4617852,11.1673,192.6608,16.5806,354.6372,1610,0.0,-1.05e-06,0.0,28344.724,791.531,35055.763,8877.415,26178.348,25141.537374495063,3.750012985580528,1,0,0
1.83248886,0.4695751,11.1102,192.0719,20.8541,353.3535,2035,0.0,-1.03e-06,0.0,28208.129,785.817,35075.829,8584.159,26491.67,24904.746474110176,3.7590815489642417,1,0,0
1.83128125,0.4645431,11.1199,193.711,17.781,354.2787,1611,0.0,-1.01e-06,0.0,28220.528,786.335,34952.045,8732.742,26219.303,24990.70300240333,3.7582556612845575,1,0,0
1.69295706,0.4581729,10.7917,214.082,338.5522,7.2929,1489,0.0,-9.3e-07,0.0,29737.506,850.583,36984.291,9734.452,27249.839,26432.57148779848,3.661142361643781,1,0,0
1.69100299,0.4611625,10.787,214.3485,338.6271,7.1994,1499,0.0,-9.5e-07,0.0,29760.411,851.566,37106.662,9657.89,27448.772,26406.879870577108,3.659733197513755,1,0,0
1.82189602,0.4614082,11.0874,195.2162,14.4631,355.3348,1536,0.0,-1.02e-06,0.0,28317.361,790.385,35005.089,8873.364,26131.725,25122.8216839734,3.751824362512065,1,0,0
1.78785497,0.4650556,11.2296,192.8051,13.0979,355.8608,1679,0.0,-8.6e-07,0.0,28675.675,805.434,35633.323,8961.757,26671.566,25386.04384329864,3.7283104063952255,1,0,0
2.13326566,0.4866273,11.2348,162.6753,97.1628,318.4703,1724,0.0,-3.1e-07,0.0,25490.12,675.021,31516.173,6707.797,24808.376,22268.41554579783,3.95442140133145,1,0,0
1.88581071,0.4434055,11.0503,197.7363,16.0272,354.4917,1523,0.0,-9.9e-07,0.0,27673.862,763.597,33566.47,9024.985,24541.485,24804.667174170627,3.795194189155263,1,0,0
1.76814174,0.4446663,11.1105,200.1456,358.5878,0.5979,1429,0.0,-8.6e-07,0.0,28888.42,814.414,35355.992,9664.578,25691.414,25875.25122631673,3.714556710000819,1,0,0
1.71614915,0.4609055,10.9333,220.2076,336.3209,7.9702,1435,0.0,-1.03e-06,0.0,29468.983,839.088,36673.265,9508.432,27164.833,26152.22601060257,3.677784801568688,1,0,0
1.78464779,0.4660227,11.2186,193.0367,12.6972,356.0052,1674,0.0,-8.6e-07,0.0,28710.02,806.882,35711.406,8952.364,26759.042,25401.84373640476,3.7260797019383296,1,0,0
1.77418651,0.4730114,11.2959,191.4184,13.6293,355.7959,1657,0.0,-9.1e-07,0.0,28822.766,811.64,36078.128,8811.134,27266.994,25394.479759107697,3.718784909093471,1,0,0
12.42517845,0.0004659,82.6101,65.452,36.6978,323.442,31763,4.7603e-05,1.7e-07,0.0,7874.085,115.894,1499.618,1492.281,7.336999999999989,7874.084145414446,7.114900624026538,1,0,1
13.99403369,0.0010401,82.5201,155.415,22.8423,337.3206,35039,0.0014778,2.165e-05,0.0,7273.999,102.901,903.43,888.298,15.131999999999948,7273.995065463744,7.402565679273692,1,0,1
13.90317037,0.001577,82.5194,88.7923,279.6162,80.322,38229,0.00099523,1.249e-05,0.0,7305.657,103.573,939.043,916.001,23.04200000000003,7305.647915669224,7.386509296069559,1,0,1
13.89644206,0.0019756,82.5166,86.8308,132.2963,227.9878,40233,0.00084736,1.054e-05,0.0,7308.015,103.624,944.318,915.442,28.875999999999976,7308.000738411767,7.385317536466023,1,0,1
13.95510756,0.0018759,82.5193,62.7718,346.9066,79.2955,40377,0.00088814,1.222e-05,0.0,7287.519,103.188,923.055,895.714,27.34099999999989,7287.506177596088,7.395695772648953,1,0,1
15.21375392,0.0008302,97.4281,22.2391,224.3198,220.099,11085,7.9244e-05,1.708e-05,0.0,6879.828,94.651,507.405,495.981,11.423999999999978,6879.825629100648,7.611672560332803,0,0,0
15.25888602,0.0013659,97.4354,26.0739,233.6747,211.0485,11107,0.00013423,3.374e-05,0.0,6866.255,94.371,497.499,478.742,18.757000000000005,6866.248594870051,7.619192105227683,0,1,0
15.26097577,0.0013289,97.4231,25.0856,234.9023,190.5057,11108,0.00020367,5.19e-05,0.0,6865.629,94.358,496.617,478.37,18.24700000000001,6865.622937732016,7.619539451810266,0,1,0
15.2729797,0.001291,97.4361,26.4445,229.7895,215.1664,11110,0.00030326,8.054e-05,0.0,6862.031,94.284,492.755,475.037,17.718000000000018,6862.025281589273,7.621536783957117,0,1,0
1.00276049,0.0019983,57.6293,298.7488,186.9172,29.1292,751,0.0,-1.55e-06,0.0,42163.537,1436.036,35869.657,35701.146,168.5109999999986,42163.452816137054,3.074683165616795,0,0,0
14.08818996,0.0366863,97.3082,215.9201,15.4436,345.7585,10442,0.0019922,6.387e-05,0.0,7241.553,102.213,1129.084,597.752,531.3320000000001,7236.678211862924,7.419130855936567,1,0,1
14.76913538,0.0050308,97.7632,341.8894,138.6347,221.8691,11216,0.00011254,7.57e-06,0.0,7017.221,97.501,674.388,603.783,70.60500000000002,7017.132200195197,7.536788197145714,1,0,1
15.06405556,0.0002023,53.0528,124.0013,83.3096,276.8123,10911,0.00010486,1.281e-05,0.0,6925.332,95.592,548.598,545.796,2.8019999999999072,6925.331858289388,7.586624491801709,0,0,0
15.06403165,0.0001645,53.0544,123.4641,90.2099,269.9078,10930,0.00010546,1.29e-05,0.0,6925.339,95.592,548.343,546.065,2.2779999999999063,6925.3389062992965,7.586620657593386,0,0,0
15.06394796,0.0002153,53.0528,123.2133,85.847,274.2765,10930,8.1487e-05,9.32e-06,0.0,6925.365,95.592,548.721,545.738,2.9829999999999472,6925.364839490501,7.586606416299084,0,0,0
15.06397144,0.0001951,53.0555,124.0174,79.2688,280.852,10909,1.4627e-05,-6.4e-07,0.0,6925.357,95.592,548.573,545.871,2.701999999999998,6925.35686819657,7.58661079822725,0,0,0
15.06403752,0.000177,53.0524,143.7298,79.3519,280.7669,10884,0.00026402,3.654e-05,0.0,6925.337,95.592,548.428,545.976,2.451999999999998,6925.336891518058,7.586621753080885,0,0,0
15.06392574,0.0002002,53.0541,126.5393,81.206,278.9155,10902,-1.63e-05,-5.24e-06,0.0,6925.371,95.593,548.623,545.85,2.773000000000025,6925.370861215425,7.586603129857941,0,0,0
15.06400075,0.0001932,53.0546,124.7068,86.8147,273.3063,11021,1.9366e-05,7e-08,0.0,6925.348,95.592,548.551,545.875,2.676000000000045,6925.347870751398,7.586615727905514,0,0,0
15.0639665,0.0002098,53.053,123.746,83.4826,276.6402,10912,-1.6938e-05,-5.34e-06,0.0,6925.359,95.592,548.677,545.771,2.9060000000000628,6925.358847586559,7.586609702744496,0,0,0
15.0640688,0.0001953,53.0521,123.7827,80.2445,279.8764,10911,9.2979e-05,1.104e-05,0.0,6925.327,95.592,548.545,545.84,2.7049999999999272,6925.326867926776,7.586627230525498,0,0,0
15.06393639,0.0001778,53.0538,124.0715,82.442,277.677,10911,4.1171e-05,3.32e-06,0.0,6925.368,95.593,548.464,546.002,2.4620000000001028,6925.367890534724,7.586604773077979,0,0,0
15.06404834,0.0001913,53.0554,124.0093,80.9648,279.1557,10911,0.00011823,1.48e-05,0.0,6925.334,95.592,548.524,545.874,2.6499999999999773,6925.33387328131,7.586623396313024,0,0,0
15.06395124,0.0001674,53.054,123.5782,87.1101,273.008,10912,0.00011865,1.486e-05,0.0,6925.364,95.592,548.388,546.069,2.3190000000000737,6925.363902966093,7.58660696403969,0,0,0
15.06395543,0.0001617,53.0533,142.9524,87.9795,272.1379,10903,0.00014709,1.91e-05,0.0,6925.362,95.592,548.347,546.107,2.240000000000009,6925.36190946166,7.586608059521256,0,0,0
15.06404361,0.0001614,53.0541,123.6026,89.6894,270.428,10912,4.1084e-05,3.31e-06,0.0,6925.335,95.592,548.318,546.082,2.23599999999999,6925.33490979765,7.586622848568859,0,0,0
15.0639507,0.0001759,53.0548,163.3625,78.0487,282.0699,10858,5.402e-05,5.23e-06,0.0,6925.364,95.592,548.447,546.01,2.437000000000012,6925.363892861813,7.58660696403969,0,0,0
15.75492535,6.99e-05,53.0537,88.2708,315.3173,44.7789,10981,0.002315,0.00374576,0.0,6721.367,91.4,343.702,342.762,0.9399999999999976,6721.366983579667,7.700875162321252,0,0,0
15.08004288,0.0001752,52.9998,140.6584,67.2575,292.8599,10886,0.00035285,5.208e-05,0.0,6920.436,95.49,543.513,541.089,2.423999999999978,6920.435893788469,7.589307671463321,0,0,0
15.06399349,0.0001733,53.0527,122.9523,81.9983,278.1202,10931,0.00013912,1.791e-05,0.0,6925.351,95.592,548.416,546.015,2.401000000000068,6925.350896005847,7.586614084678358,0,0,0
15.06392074,0.0001866,53.0528,144.5018,84.864,275.2562,10881,0.00012481,1.577e-05,0.0,6925.373,95.593,548.53,545.946,2.5839999999999463,6925.372879430778,7.58660203437851,0,0,0
15.0639254,0.000179,53.0548,123.614,86.7726,273.3468,10912,-2.8753e-05,-7.1e-06,0.0,6925.371,95.593,548.476,545.997,2.479000000000042,6925.370889052093,7.586603129857941,0,0,0
15.05590751,0.0001301,53.002,44.7584,86.4248,273.6889,11018,0.00015985,2.051e-05,0.0,6927.83,95.644,550.596,548.794,1.802000000000021,6927.82994136974,7.585256596180988,0,0,0
15.06385326,0.0001606,53.0542,147.7481,72.689,287.4275,10870,5.9946e-05,6.11e-06,0.0,6925.394,95.593,548.371,546.146,2.2250000000000227,6925.393910688872,7.586590531873129,0,0,0
15.06397979,0.0001688,53.0539,143.8072,78.202,281.9158,10884,0.00014156,1.827e-05,0.0,6925.355,95.592,548.389,546.051,2.337999999999965,6925.354901336405,7.5866118937104785,0,0,0
15.06395876,0.0001807,53.0538,143.76,80.212,279.9072,10884,2.6184e-05,1.08e-06,0.0,6925.361,95.592,548.478,545.975,2.502999999999929,6925.360886934858,7.586608607262218,0,0,0
15.06400247,0.0002132,53.052,143.8103,82.9141,277.209,10883,0.00032361,4.542e-05,0.0,6925.348,95.592,548.689,545.736,2.9529999999999745,6925.347842606783,7.586615727905514,0,0,0
